timestamp,user_id,user_message,bot_response,sentiment
3/28/2023 13:51,user8,What is your return policy?,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",positive
3/28/2023 13:51,user9,Do you offer customer support on weekends?,Our service price varies depending on the plan you choose...,negative
3/28/2023 13:51,user3,Do you offer customer support on weekends?,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",negative
3/28/2023 13:51,user4,How do I reset my password?,You can change your order within 24 hours of placing it...,positive
3/28/2023 15:51,user2,Do you offer customer support on weekends?,"To upgrade your account, please visit your account settings...",negative
3/28/2023 17:51,user2,Can I get a refund?,Our service price varies depending on the plan you choose...,positive
3/28/2023 17:51,user8,Can I change my order?,Our return policy allows returns within 30 days of purchase...,negative
3/28/2023 17:51,user1,What is your return policy?,You can change your order within 24 hours of placing it...,positive
3/28/2023 17:51,user10,Can I get a refund?,We apologize for the inconvenience. Can you provide more details about the payment issue?,positive
3/28/2023 19:51,user10,What are your working hours?,Our service price varies depending on the plan you choose...,neutral
3/28/2023 21:51,user5,Can I change my order?,"To reset your password, please follow these steps...",neutral
3/28/2023 21:51,user6,How to upgrade my account?,"To upgrade your account, please visit your account settings...",neutral
3/28/2023 21:51,user6,I have an issue with my payment.,We apologize for the inconvenience. Can you provide more details about the payment issue?,positive
3/28/2023 21:51,user6,What is the price for your service?,Our return policy allows returns within 30 days of purchase...,negative
3/28/2023 21:51,user10,Can I change my order?,Delivery typically takes 3-5 business days...,negative
3/28/2023 23:51,user5,I have an issue with my payment.,We offer limited customer support during weekends...,positive
3/29/2023 1:51,user3,Do you offer customer support on weekends?,Delivery typically takes 3-5 business days...,negative
3/29/2023 1:51,user9,How to upgrade my account?,We offer limited customer support during weekends...,positive
3/29/2023 3:51,user4,What are your working hours?,Refunds are subject to our refund policy...,neutral
3/29/2023 3:51,user7,Do you offer customer support on weekends?,We offer limited customer support during weekends...,neutral
3/29/2023 3:51,user2,What are your working hours?,We apologize for the inconvenience. Can you provide more details about the payment issue?,neutral
3/29/2023 3:51,user6,How long does the delivery take?,You can change your order within 24 hours of placing it...,positive
3/29/2023 5:51,user6,What is the price for your service?,You can change your order within 24 hours of placing it...,positive
3/29/2023 5:51,user5,How long does the delivery take?,We apologize for the inconvenience. Can you provide more details about the payment issue?,negative
3/29/2023 7:51,user2,Do you offer customer support on weekends?,"To reset your password, please follow these steps...",negative
3/29/2023 7:51,user6,Can I change my order?,Our service price varies depending on the plan you choose...,neutral
3/29/2023 7:51,user3,Can I get a refund?,Delivery typically takes 3-5 business days...,negative
3/29/2023 9:51,user8,Do you offer customer support on weekends?,We apologize for the inconvenience. Can you provide more details about the payment issue?,positive
3/29/2023 9:51,user2,Can I get a refund?,Our service price varies depending on the plan you choose...,negative
3/29/2023 9:51,user7,How long does the delivery take?,"To upgrade your account, please visit your account settings...",neutral
3/29/2023 9:51,user7,Do you offer customer support on weekends?,Our return policy allows returns within 30 days of purchase...,positive
3/29/2023 9:51,user7,How to upgrade my account?,Our service price varies depending on the plan you choose...,negative
3/29/2023 11:51,user3,How to upgrade my account?,You can change your order within 24 hours of placing it...,neutral
3/29/2023 11:51,user6,How long does the delivery take?,Delivery typically takes 3-5 business days...,negative
3/29/2023 11:51,user10,What are your working hours?,"To reset your password, please follow these steps...",positive
3/29/2023 11:51,user2,What is your return policy?,Our return policy allows returns within 30 days of purchase...,neutral
3/29/2023 13:51,user4,How long does the delivery take?,"To reset your password, please follow these steps...",positive
3/29/2023 13:51,user10,I have an issue with my payment.,Our return policy allows returns within 30 days of purchase...,negative
3/29/2023 13:51,user7,What are your working hours?,"To reset your password, please follow these steps...",negative
3/29/2023 13:51,user6,How long does the delivery take?,"To reset your password, please follow these steps...",negative
3/29/2023 15:51,user4,What is the price for your service?,We apologize for the inconvenience. Can you provide more details about the payment issue?,neutral
3/29/2023 15:51,user7,What is the price for your service?,We apologize for the inconvenience. Can you provide more details about the payment issue?,negative
3/29/2023 15:51,user7,I have an issue with my payment.,We apologize for the inconvenience. Can you provide more details about the payment issue?,positive
3/29/2023 15:51,user4,Do you offer customer support on weekends?,We offer limited customer support during weekends...,negative
3/29/2023 17:51,user3,Can I get a refund?,"To upgrade your account, please visit your account settings...",neutral
3/29/2023 17:51,user7,What are your working hours?,We apologize for the inconvenience. Can you provide more details about the payment issue?,neutral
3/29/2023 17:51,user4,How long does the delivery take?,Our return policy allows returns within 30 days of purchase...,negative
3/29/2023 19:51,user5,I have an issue with my payment.,We apologize for the inconvenience. Can you provide more details about the payment issue?,negative
3/29/2023 21:51,user4,What is the price for your service?,We offer limited customer support during weekends...,positive
3/29/2023 21:51,user6,How do I reset my password?,You can change your order within 24 hours of placing it...,neutral
3/29/2023 21:51,user8,What is your return policy?,"To reset your password, please follow these steps...",negative
3/29/2023 21:51,user10,How long does the delivery take?,"To upgrade your account, please visit your account settings...",negative
3/29/2023 23:51,user1,What are your working hours?,"Our working hours are from 9 AM to 5 PM, Monday to Friday...",negative
3/29/2023 23:51,user5,How to upgrade my account?,We offer limited customer support during weekends...,positive
3/29/2023 23:51,user10,Can I change my order?,You can change your order within 24 hours of placing it...,negative
3/30/2023 1:51,user6,I have an issue with my payment.,"To upgrade your account, please visit your account settings...",neutral
3/30/2023 1:51,user2,Do you offer customer support on weekends?,Our return policy allows returns within 30 days of purchase...,neutral
3/30/2023 1:51,user6,What is the price for your service?,We offer limited customer support during weekends...,negative
3/30/2023 1:51,user3,Can I change my order?,Our service price varies depending on the plan you choose...,negative
3/30/2023 3:51,user6,What are your working hours?,We apologize for the inconvenience. Can you provide more details about the payment issue?,neutral
3/30/2023 3:51,user3,Do you offer customer support on weekends?,We offer limited customer support during weekends...,positive
3/30/2023 3:51,user4,How to upgrade my account?,We apologize for the inconvenience. Can you provide more details about the payment issue?,negative
3/30/2023 5:51,user6,Do you offer customer support on weekends?,Our return policy allows returns within 30 days of purchase...,positive
